state,district,category,indicator_no,indicator,nfhs6_value,nfhs5_value,small_sample_flag,boundary_change_single_round
Ladakh,Kargil,Men,86,Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to,13.3,20.1,False,False
Ladakh,Kargil,Men,87,Women having a bank or savings account that they themselves use (%),95.0,88.3,False,False
Ladakh,Kargil,Men,88,Women having a mobile phone that they themselves use (%),85.3,80.1,False,False
Ladakh,Kargil,Men,89,Women age 15-24 years who use hygienic methods of protection during their menstrual period17 (%),81.8,74.6,False,False
Ladakh,Kargil,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),90,Women age 15 years and above who use any kind of tobacco (%),0.9,1.9,False,False
Ladakh,Kargil,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),91,Men age 15 years and above who use any kind of tobacco (%),17.9,31.9,False,False
Ladakh,Kargil,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),92,Women age 15 years and above who consume alcohol (%),0.4,1.4,False,False
Ladakh,Kargil,Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),93,Men age 15 years and above who consume alcohol (%),9.1,6.8,False,False
Ladakh,Leh Ladakh,Population and Household Profile,1,Population below age 5 years (%),5.6,6.4,False,False
Ladakh,Leh Ladakh,Population and Household Profile,2,Population below age 15 years (%),21.2,21.0,False,False
Ladakh,Leh Ladakh,Population and Household Profile,3,Population age 60 years and above (%),18.4,9.8,False,False
Ladakh,Leh Ladakh,Population and Household Profile,4,Population living in households with electricity (%),99.6,99.8,False,False
Ladakh,Leh Ladakh,Population and Household Profile,5,Population living in households with an improved drinking-water source1 (%),93.1,87.1,False,False
Ladakh,Leh Ladakh,Population and Household Profile,6,Households using iodized salt (%),99.4,99.1,False,False
Ladakh,Leh Ladakh,Population and Household Profile,7,Households with any usual member covered under a health insurance/financing scheme (%),94.5,17.8,False,False
Ladakh,Leh Ladakh,Population and Household Profile,8,Households with any usual member having a bank account/post office account (%),99.0,96.5,False,False
Ladakh,Leh Ladakh,Population and Household Profile,9,Female population age 6 years and above who ever attended school (%),67.6,66.3,False,False
Ladakh,Leh Ladakh,Population and Household Profile,10,Households with any usual female members owning a house and/or land (alone or jointly with others) (%),8.2,14.0,False,False
Ladakh,Leh Ladakh,Population and Household Profile,11,Children age 2-4 years who attended pre-school (%),36.9,39.2,False,False
Ladakh,Leh Ladakh,Characteristics of Adults (age 15-49 years),12,Women with 10 or more years of schooling (%),62.4,49.8,False,False
Ladakh,Leh Ladakh,Characteristics of Adults (age 15-49 years),13,Men with 10 or more years of schooling (%),63.6,69.9,False,False
Ladakh,Leh Ladakh,Characteristics of Adults (age 15-49 years),14,Women who have ever used the internet (%),89.6,62.6,False,False
Ladakh,Leh Ladakh,Characteristics of Adults (age 15-49 years),15,Men who have ever used the internet (%),78.7,72.3,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,16,Women age 20-24 years married before age 18 years (%),1.1,2.5,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,17,Men age 25-29 years married before age 21 years (%),*,*,True,False
Ladakh,Leh Ladakh,Marriage and Fertility,18,Three or more births in the 5 years preceding the survey (%),1.1,0.0,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,19,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.5,0.0,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,20,Any method2 (%),66.4,55.6,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,21,Any modern method2 (%),59.2,54.2,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,22,Any traditional method (%),7.2,1.4,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,23,Female sterilization (%),12.6,19.3,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,24,Male sterilization (%),0.0,0.4,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,25,Total unmet need3 (%),7.1,7.1,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,26,Unmet need for spacing3 (%),4.4,3.2,False,False
Ladakh,Leh Ladakh,Marriage and Fertility,27,Unmet need for limiting3 (%),2.7,3.9,False,False
